left_color,mid_color,right_color,left_motor,right_motor,class
57.70917225950783,27.47986577181208,67.36353467561521,67.73266219239373,61.85906040268456,5
56.82415458937198,26.090821256038648,69.83381642512077,66.46859903381643,65.81256038647344,5
56.243346007604565,27.124524714828897,69.40399239543726,64.19391634980988,66.0342205323194,5
55.986415882967606,27.992685475444095,68.72727272727273,63.87669801462905,65.89132706374086,5
55.973333333333336,27.995897435897437,69.06051282051283,62.19794871794872,66.5374358974359,5
56.69500924214418,26.861367837338264,70.27079482439926,65.83456561922365,66.3105360443623,5
55.883154819863684,29.186952288218112,70.77507302823759,66.34469328140214,67.93184031158715,5
55.650862068965516,26.53125,70.55711206896552,65.64224137931035,68.63900862068965,5
56.59339525283798,25.480908152734777,70.99174406604747,68.58720330237358,67.48813209494324,5
55.60552268244576,29.287968441814595,71.48224852071006,66.2603550295858,70.22386587771203,5
55.08396124865447,26.93864370290635,70.64262648008611,60.720129171151775,68.24111948331539,5
55.068309070548715,26.62821948488242,72.36954087346025,60.683090705487125,71.72340425531915,5
54.80611045828437,26.47121034077556,73.80258519388954,62.19858989424207,77.6310223266745,5
55.044857768052516,26.85448577680525,73.32494529540482,64.76367614879649,73.05798687089715,5
55.44858420268256,24.97317436661699,74.09836065573771,61.582712369597616,74.32786885245902,5
53.428387096774195,25.15225806451613,75.14967741935484,59.09161290322581,76.92516129032258,5
55.10041407867495,30.141821946169774,69.12836438923395,63.14596273291925,66.40579710144928,5
53.39801699716714,26.21246458923513,74.70538243626062,62.977337110481585,76.04107648725213,5
55.87615148413511,28.86284544524053,68.50767656090072,63.41351074718526,63.912998976458546,5
55.82634730538922,25.90818363273453,71.99600798403193,66.79840319361277,70.30738522954091,5
58.87378640776699,26.741100323624597,68.20711974110033,71.5631067961165,58.25404530744336,5
57.45403587443946,28.82511210762332,66.52466367713005,66.2914798206278,60.72085201793722,5
55.25749741468459,27.036194415718718,70.2316442605998,65.90796277145812,66.28541882109617,5
55.45965270684372,26.95812053115424,68.6414708886619,61.44433094994893,66.80286006128702,5
56.58536585365854,26.19699812382739,71.09568480300187,64.79549718574108,67.78799249530957,5
52.67368421052632,27.467105263157894,75.37368421052632,60.126315789473686,73.36842105263158,5
54.61702127659574,26.38031914893617,72.81914893617021,60.909574468085104,74.64095744680851,5
59.172338090010975,27.32821075740944,67.12294182217343,69.30845225027443,58.514818880351264,5
