left_color,mid_color,right_color,left_motor,right_motor,class
59.4033264033264,25.93762993762994,77.66320166320166,49.517671517671516,76.6008316008316,3
58.97959183673469,24.690276110444177,78.51020408163265,45.993997599039616,83.54021608643457,3
57.72830188679245,26.130188679245283,79.44150943396227,53.72075471698113,78.12264150943396,3
53.805851063829785,29.76063829787234,77.67287234042553,51.31117021276596,74.14627659574468,3
59.24254966887417,24.66390728476821,83.04056291390728,23.736754966887418,38.652317880794705,3
55.78455790784558,29.53549190535492,78.42963885429639,53.10336239103363,72.35118306351183,3
54.03694581280788,29.004926108374384,78.85960591133005,49.01970443349754,73.01231527093596,3
52.70994152046784,30.88888888888889,78.45964912280702,48.071345029239765,72.46783625730994,3
53.45006657789614,31.96671105193076,78.1318242343542,45.62583222370173,70.95739014647137,3
55.60344827586207,29.598522167487683,79.14778325123153,48.716748768472904,74.61822660098522,3
55.90064516129032,28.070967741935483,78.18064516129033,44.796129032258065,73.90064516129033,3
53.28534031413613,30.274869109947645,77.52486910994764,52.539267015706805,71.41623036649214,3
53.49764150943396,29.753537735849058,78.44457547169812,47.402122641509436,75.13207547169812,3
53.53419593345656,33.38447319778189,80.33086876155268,43.12384473197782,79.67652495378928,3
55.257686676427525,30.743777452415813,77.44948755490483,48.76427525622255,68.30746705710102,3
56.334228187919464,27.5006711409396,78.00536912751677,52.00939597315436,72.31409395973154,3
52.39764705882353,31.328235294117647,78.39764705882352,46.53176470588235,73.69294117647058,3
54.675489067894134,29.34867663981588,78.102416570771,49.1415420023015,74.97583429228999,3
55.49338146811071,28.874849578820697,78.80625752105897,50.123947051744885,74.62695547533093,3
53.721637426900585,28.59766081871345,77.8093567251462,49.35906432748538,75.14502923976609,3
54.03333333333333,28.983870967741936,77.8741935483871,48.35591397849463,75.57849462365591,3
55.10977242302543,27.91164658634538,77.20615796519411,44.21552878179384,73.1566265060241,3
51.92627599243856,31.589792060491494,80.11909262759924,41.92627599243856,81.75992438563327,3
53.391699092088196,31.260700389105057,77.0337224383917,44.24254215304799,73.41763942931259,3
53.48039215686274,29.607843137254903,77.43627450980392,50.76225490196079,73.76960784313725,3
54.96420581655481,27.904921700223714,78.48210290827741,48.82326621923937,76.23489932885906,3
53.78905359179019,29.115165336374,77.92930444697834,45.56214367160776,75.97263397947549,3
53.42420937840785,29.833151581243186,78.28571428571429,46.776444929116686,75.2246455834242,3
